Frequency [D/H],Observation time UTC,Data Source (rainfall),Rainfall [mm],PERIOD [hrs],Deficit [mm],Runoff [mm],Data source (water balance)
S,2021-03-15T17:00:00Z,S,0,6,,,
S,2021-03-15T23:00:00Z,S,0,6,,,
S,2021-03-16T05:00:00Z,S,0.1,6,,,
S,2021-03-16T11:00:00Z,S,0,6,,,
S,2021-03-16T17:00:00Z,S,0,6,,,
S,2021-03-16T23:00:00Z,S,0,6,,,
S,2021-03-17T05:00:00Z,S,0,6,,,
S,2021-03-17T11:00:00Z,S,0.4,6,,,
S,2021-03-17T17:00:00Z,S,0.4,6,,,
S,2021-03-17T23:00:00Z,S,5,6,,,
S,2021-03-18T05:00:00Z,S,0,6,,,
S,2021-03-18T11:00:00Z,S,0,6,,,
S,2021-03-18T17:00:00Z,S,0,6,,,
S,2021-03-18T23:00:00Z,S,0,6,,,
S,2021-03-19T05:00:00Z,S,0,6,,,
S,2021-03-19T11:00:00Z,S,0,6,,,
S,2021-03-19T17:00:00Z,S,0,6,,,
S,2021-03-19T23:00:00Z,S,0,6,,,
S,2021-03-20T05:00:00Z,S,0,6,,,
S,2021-03-20T11:00:00Z,S,0,6,,,
S,2021-03-20T17:00:00Z,S,0,6,,,
S,2021-03-20T23:00:00Z,S,0,6,,,
S,2021-03-21T05:00:00Z,S,0,6,,,
S,2021-03-21T11:00:00Z,S,0,6,,,
S,2021-03-21T17:00:00Z,S,0,6,,,
S,2021-03-21T23:00:00Z,S,0,6,,,
S,2021-03-22T05:00:00Z,S,0,6,,,
S,2021-03-22T11:00:00Z,S,0,6,,,
S,2021-03-22T17:00:00Z,S,0,6,,,
S,2021-03-22T23:00:00Z,S,0,6,,,
S,2021-03-23T05:00:00Z,S,0,6,,,
S,2021-03-23T11:00:00Z,S,0,6,,,
S,2021-03-23T17:00:00Z,S,0,6,,,
S,2021-03-23T23:00:00Z,S,0,6,,,
S,2021-03-24T05:00:00Z,S,0,6,,,
S,2021-03-24T11:00:00Z,S,0,6,,,
S,2021-03-24T17:00:00Z,S,0,6,,,
S,2021-03-24T23:00:00Z,S,0,6,,,
S,2021-03-25T05:00:00Z,S,0,6,,,
S,2021-03-25T11:00:00Z,S,0,6,,,
S,2021-03-25T17:00:00Z,S,0,6,,,
S,2021-03-25T23:00:00Z,S,0,6,,,
S,2021-03-26T05:00:00Z,S,0,6,,,
S,2021-03-26T11:00:00Z,S,0,6,,,
S,2021-03-26T17:00:00Z,S,0,6,,,
S,2021-03-26T23:00:00Z,S,0,6,,,
S,2021-03-27T05:00:00Z,S,0,6,,,
S,2021-03-27T11:00:00Z,S,0,6,,,
S,2021-03-27T17:00:00Z,S,0,6,,,
S,2021-03-27T23:00:00Z,S,0,6,,,
S,2021-03-28T05:00:00Z,S,0,6,,,
S,2021-03-28T11:00:00Z,S,0.1,6,,,
S,2021-03-28T17:00:00Z,S,2,6,,,
S,2021-03-28T23:00:00Z,S,0,6,,,
S,2021-03-29T05:00:00Z,S,0,6,,,
S,2021-03-29T11:00:00Z,S,0,6,,,
S,2021-03-29T17:00:00Z,S,0,6,,,
S,2021-03-29T23:00:00Z,S,16,6,,,
S,2021-03-30T05:00:00Z,S,0,6,,,
S,2021-03-30T11:00:00Z,S,0,6,,,
S,2021-03-30T17:00:00Z,S,0,6,,,
S,2021-03-30T23:00:00Z,S,0.1,6,,,
S,2021-03-31T05:00:00Z,S,2,6,,,
S,2021-03-31T11:00:00Z,S,0,6,,,
S,2021-03-31T17:00:00Z,S,0,6,,,
S,2021-03-31T23:00:00Z,S,0,6,,,
S,2021-04-01T05:00:00Z,S,5,6,,,
S,2021-04-01T11:00:00Z,S,3,6,,,
S,2021-04-01T17:00:00Z,S,0,6,,,
S,2021-04-01T23:00:00Z,S,0,6,,,
S,2021-04-02T05:00:00Z,S,0,6,,,
S,2021-04-02T11:00:00Z,S,0,6,,,
S,2021-04-02T17:00:00Z,S,0.3,6,,,
S,2021-04-02T23:00:00Z,S,0,6,,,
S,2021-04-03T05:00:00Z,S,0,6,,,
S,2021-04-03T11:00:00Z,S,0,6,,,
S,2021-04-03T18:00:00Z,S,0,6,,,
S,2021-04-04T00:00:00Z,S,0,6,,,
S,2021-04-04T06:00:00Z,S,0,6,,,
S,2021-04-04T12:00:00Z,S,0,6,,,
S,2021-04-04T18:00:00Z,S,0,6,,,
S,2021-04-05T00:00:00Z,S,0,6,,,
S,2021-04-05T06:00:00Z,S,0,6,,,
S,2021-04-05T12:00:00Z,S,0,6,,,
S,2021-04-05T18:00:00Z,S,0,6,,,
S,2021-04-06T00:00:00Z,S,0,6,,,
S,2021-04-06T06:00:00Z,S,0,6,,,
S,2021-04-06T12:00:00Z,S,0,6,,,
S,2021-04-06T18:00:00Z,S,0,6,,,
S,2021-04-07T00:00:00Z,S,0,6,,,
S,2021-04-07T06:00:00Z,S,0,6,,,
S,2021-04-07T12:00:00Z,S,0,6,,,
S,2021-04-07T18:00:00Z,S,0,6,,,
S,2021-04-08T00:00:00Z,S,0,6,,,
S,2021-04-08T06:00:00Z,S,0,6,,,
S,2021-04-08T12:00:00Z,S,0,6,,,
S,2021-04-08T18:00:00Z,S,0,6,,,
S,2021-04-09T00:00:00Z,S,0,6,,,
S,2021-04-09T06:00:00Z,S,0,6,,,
S,2021-04-09T12:00:00Z,S,0.1,6,,,
S,2021-04-09T18:00:00Z,S,4,6,,,
S,2021-04-10T00:00:00Z,S,7,6,,,
S,2021-04-10T06:00:00Z,S,9,6,,,
S,2021-04-10T12:00:00Z,S,0.7,6,,,
S,2021-04-10T18:00:00Z,S,2,6,,,
S,2021-04-11T00:00:00Z,S,0,6,,,
S,2021-04-11T06:00:00Z,S,0,6,,,
S,2021-04-11T12:00:00Z,S,0,6,,,
S,2021-04-11T18:00:00Z,S,0,6,,,
S,2021-04-12T00:00:00Z,S,0.1,6,,,
S,2021-04-12T06:00:00Z,S,0,6,,,
S,2021-04-12T12:00:00Z,S,0,6,,,
S,2021-04-12T18:00:00Z,S,0.3,6,,,
S,2021-04-13T00:00:00Z,S,0.2,6,,,
S,2021-04-13T06:00:00Z,S,0,6,,,
S,2021-04-13T12:00:00Z,S,2,6,,,
S,2021-04-13T18:00:00Z,S,0.1,6,,,
S,2021-04-14T00:00:00Z,S,7,6,,,
S,2021-04-14T06:00:00Z,S,7,6,,,
S,2021-04-14T12:00:00Z,S,0,6,,,
S,2021-04-14T18:00:00Z,S,0,6,,,
S,2021-04-15T00:00:00Z,S,1,6,,,
S,2021-04-15T06:00:00Z,S,0,6,,,
S,2021-04-15T12:00:00Z,S,0.9,6,,,
S,2021-04-15T18:00:00Z,S,0,6,,,
S,2021-04-16T00:00:00Z,S,0,6,,,
S,2021-04-16T06:00:00Z,S,0,6,,,
S,2021-04-16T12:00:00Z,S,0,6,,,
S,2021-04-16T18:00:00Z,S,4,6,,,
S,2021-04-17T00:00:00Z,S,0.8,6,,,
S,2021-04-17T06:00:00Z,S,0,6,,,
S,2021-04-17T12:00:00Z,S,0,6,,,
S,2021-04-17T18:00:00Z,S,0,6,,,
S,2021-04-18T00:00:00Z,S,0,6,,,
S,2021-04-18T06:00:00Z,S,0,6,,,
S,2021-04-18T12:00:00Z,S,2,6,,,
S,2021-04-18T18:00:00Z,S,0,6,,,
S,2021-04-19T00:00:00Z,S,1,6,,,
S,2021-04-19T12:00:00Z,S,0,6,,,
S,2021-04-19T18:00:00Z,S,0,6,,,
S,2021-04-20T00:00:00Z,S,2,6,,,
S,2021-04-20T06:00:00Z,S,3,6,,,
S,2021-04-20T12:00:00Z,S,2,6,,,
S,2021-04-21T00:00:00Z,S,0,6,,,
S,2021-04-21T06:00:00Z,S,0,6,,,
S,2021-04-21T12:00:00Z,S,0.9,6,,,
S,2021-04-21T18:00:00Z,S,0.3,6,,,
S,2021-04-22T00:00:00Z,S,0,6,,,
S,2021-04-22T06:00:00Z,S,0,6,,,
S,2021-04-22T12:00:00Z,S,0,6,,,
S,2021-04-22T18:00:00Z,S,0,6,,,
S,2021-04-23T00:00:00Z,S,0,6,,,
S,2021-04-23T06:00:00Z,S,0.1,6,,,
S,2021-04-23T12:00:00Z,S,3,6,,,
S,2021-04-23T18:00:00Z,S,0.1,6,,,
S,2021-04-24T00:00:00Z,S,0,6,,,
S,2021-04-24T06:00:00Z,S,0,6,,,
S,2021-04-24T12:00:00Z,S,2,6,,,
S,2021-04-24T18:00:00Z,S,0.2,6,,,
S,2021-04-25T00:00:00Z,S,0,6,,,
S,2021-04-25T06:00:00Z,S,0,6,,,
S,2021-04-25T12:00:00Z,S,0,6,,,
S,2021-04-25T18:00:00Z,S,0.8,6,,,
S,2021-04-26T00:00:00Z,S,0,6,,,
S,2021-04-26T06:00:00Z,S,1,6,,,
S,2021-04-26T12:00:00Z,S,0.1,6,,,
S,2021-04-26T18:00:00Z,S,0.7,6,,,
S,2021-04-27T00:00:00Z,S,0.2,6,,,
S,2021-04-27T06:00:00Z,S,2,6,,,
S,2021-04-27T12:00:00Z,S,1,6,,,
S,2021-04-27T18:00:00Z,S,0,6,,,
S,2021-04-28T00:00:00Z,S,0,6,,,
S,2021-04-28T06:00:00Z,S,0,6,,,
S,2021-04-28T12:00:00Z,S,0,6,,,
S,2021-04-28T18:00:00Z,S,0,6,,,
S,2021-04-29T00:00:00Z,S,0,6,,,
S,2021-04-29T06:00:00Z,S,0,6,,,
S,2021-04-29T12:00:00Z,S,0,6,,,
S,2021-04-29T18:00:00Z,S,0,6,,,
S,2021-04-30T00:00:00Z,S,0,6,,,
S,2021-04-30T06:00:00Z,S,0,6,,,
S,2021-04-30T12:00:00Z,S,0,6,,,
S,2021-04-30T18:00:00Z,S,0,6,,,
S,2021-05-01T00:00:00Z,S,0,6,,,
S,2021-05-01T06:00:00Z,S,0,6,,,
S,2021-05-01T12:00:00Z,S,0,6,,,
S,2021-05-01T18:00:00Z,S,0,6,,,
S,2021-05-02T00:00:00Z,S,0,6,,,
S,2021-05-02T06:00:00Z,S,0,6,,,
S,2021-05-02T12:00:00Z,S,0,6,,,
S,2021-05-02T18:00:00Z,S,0,6,,,
S,2021-05-03T00:00:00Z,S,0,6,,,
S,2021-05-03T06:00:00Z,S,0,6,,,
S,2021-05-03T12:00:00Z,S,0,6,,,
S,2021-05-03T18:00:00Z,S,0,6,,,
S,2021-05-04T00:00:00Z,S,0,6,,,
S,2021-05-04T06:00:00Z,S,0,6,,,
S,2021-05-04T12:00:00Z,S,0,6,,,
S,2021-05-04T18:00:00Z,S,0,6,,,
S,2021-05-05T00:00:00Z,S,0,6,,,
S,2021-05-05T06:00:00Z,S,0,6,,,
S,2021-05-05T12:00:00Z,S,0,6,,,
S,2021-05-05T18:00:00Z,S,0,6,,,
S,2021-05-06T00:00:00Z,S,0,6,,,
S,2021-05-06T06:00:00Z,S,0,6,,,
S,2021-05-06T12:00:00Z,S,0,6,,,
S,2021-05-06T18:00:00Z,S,0,6,,,
S,2021-05-07T00:00:00Z,S,0,6,,,
S,2021-05-07T06:00:00Z,S,0,6,,,
S,2021-05-07T12:00:00Z,S,0,6,,,
S,2021-05-07T18:00:00Z,S,0,6,,,
S,2021-05-08T00:00:00Z,S,0,6,,,
S,2021-05-08T06:00:00Z,S,0.6,6,,,
S,2021-05-08T12:00:00Z,S,0.2,6,,,
S,2021-05-08T18:00:00Z,S,0.5,6,,,
S,2021-05-09T00:00:00Z,S,0.3,6,,,
S,2021-05-09T06:00:00Z,S,0,6,,,
S,2021-05-09T12:00:00Z,S,0.2,6,,,
S,2021-05-09T18:00:00Z,S,2,6,,,
S,2021-05-10T00:00:00Z,S,3,6,,,
S,2021-05-10T06:00:00Z,S,1,6,,,
S,2021-05-10T12:00:00Z,S,0,6,,,
S,2021-05-10T18:00:00Z,S,0,6,,,
S,2021-05-11T00:00:00Z,S,0,6,,,
S,2021-05-11T06:00:00Z,S,0.9,6,,,
S,2021-05-11T12:00:00Z,S,0.5,6,,,
S,2021-05-11T18:00:00Z,S,2,6,,,
S,2021-05-12T00:00:00Z,S,1,6,,,
S,2021-05-12T06:00:00Z,S,0,6,,,
S,2021-05-12T12:00:00Z,S,0,6,,,
S,2021-05-12T18:00:00Z,S,0.1,6,,,
S,2021-05-13T00:00:00Z,S,0,6,,,
S,2021-05-13T06:00:00Z,S,0,6,,,
S,2021-05-13T12:00:00Z,S,0,6,,,
S,2021-05-13T18:00:00Z,S,0,6,,,
S,2021-05-14T00:00:00Z,S,0,6,,,
S,2021-05-14T06:00:00Z,S,0,6,,,
S,2021-05-14T12:00:00Z,S,0,6,,,
S,2021-05-14T18:00:00Z,S,23,6,,,
S,2021-05-15T00:00:00Z,S,0,6,,,
S,2021-05-15T06:00:00Z,S,0,6,,,
S,2021-05-15T12:00:00Z,S,0,6,,,
S,2021-05-15T18:00:00Z,S,0,6,,,
S,2021-05-16T00:00:00Z,S,0,6,,,
S,2021-05-16T06:00:00Z,S,0,6,,,
S,2021-05-16T12:00:00Z,S,0,6,,,
S,2021-05-16T18:00:00Z,S,0,6,,,
S,2021-05-17T00:00:00Z,S,1,6,,,
S,2021-05-17T06:00:00Z,S,1,6,,,
S,2021-05-17T12:00:00Z,S,0.6,6,,,
S,2021-05-17T18:00:00Z,S,3,6,,,
S,2021-05-18T00:00:00Z,S,4,6,,,
S,2021-05-18T06:00:00Z,S,1,6,,,
S,2021-05-18T12:00:00Z,S,4,6,,,
S,2021-05-18T18:00:00Z,S,2,6,,,
S,2021-05-19T06:00:00Z,S,0.4,6,,,
S,2021-05-19T12:00:00Z,S,0.3,6,,,
S,2021-05-19T18:00:00Z,S,0.6,6,,,
S,2021-05-20T00:00:00Z,S,0,6,,,
S,2021-05-20T06:00:00Z,S,0.6,6,,,
S,2021-05-20T12:00:00Z,S,0,6,,,
S,2021-05-20T18:00:00Z,S,0,6,,,
S,2021-05-21T00:00:00Z,S,0,6,,,
S,2021-05-21T06:00:00Z,S,0,6,,,
S,2021-05-21T12:00:00Z,S,0,6,,,
S,2021-05-21T18:00:00Z,S,0,6,,,
S,2021-05-22T00:00:00Z,S,0,6,,,
S,2021-05-22T06:00:00Z,S,0,6,,,
S,2021-05-22T12:00:00Z,S,0,6,,,
S,2021-05-22T18:00:00Z,S,0,6,,,
S,2021-05-23T00:00:00Z,S,0,6,,,
S,2021-05-23T06:00:00Z,S,2,6,,,
S,2021-05-23T12:00:00Z,S,0,6,,,
S,2021-05-23T18:00:00Z,S,0,6,,,
S,2021-05-24T00:00:00Z,S,0,6,,,
S,2021-05-24T06:00:00Z,S,0,6,,,
S,2021-05-24T12:00:00Z,S,0,6,,,
S,2021-05-24T18:00:00Z,S,0,6,,,
S,2021-05-25T00:00:00Z,S,0,6,,,
S,2021-05-25T06:00:00Z,S,0,6,,,
S,2021-05-25T12:00:00Z,S,0,6,,,
S,2021-05-25T18:00:00Z,S,0,6,,,
S,2021-05-26T00:00:00Z,S,0,6,,,
S,2021-05-26T06:00:00Z,S,0,6,,,
S,2021-05-26T12:00:00Z,S,0,6,,,
S,2021-05-26T18:00:00Z,S,0,6,,,
S,2021-05-27T00:00:00Z,S,0,6,,,
S,2021-05-27T06:00:00Z,S,0,6,,,
S,2021-05-27T12:00:00Z,S,0,6,,,
S,2021-05-27T18:00:00Z,S,0,6,,,
S,2021-05-28T00:00:00Z,S,0,6,,,
S,2021-05-28T06:00:00Z,S,0,6,,,
S,2021-05-28T12:00:00Z,S,0,6,,,
S,2021-05-28T18:00:00Z,S,0,6,,,
S,2021-05-29T00:00:00Z,S,0.2,6,,,
S,2021-05-29T06:00:00Z,S,0,6,,,
S,2021-05-29T12:00:00Z,S,0,6,,,
S,2021-05-29T18:00:00Z,S,3,6,,,
S,2021-05-30T00:00:00Z,S,0.3,6,,,
S,2021-05-30T06:00:00Z,S,0.2,6,,,
S,2021-05-30T12:00:00Z,S,0,6,,,
S,2021-05-30T18:00:00Z,S,0.1,6,,,
S,2021-05-31T00:00:00Z,S,9,6,,,
S,2021-05-31T06:00:00Z,S,0,6,,,
S,2021-05-31T12:00:00Z,S,2,6,,,
S,2021-05-31T18:00:00Z,S,0,6,,,
S,2021-06-01T00:00:00Z,S,0,6,,,
S,2021-06-01T06:00:00Z,S,0,6,,,
S,2021-06-01T12:00:00Z,S,0,6,,,
S,2021-06-01T18:00:00Z,S,0,6,,,
S,2021-06-02T00:00:00Z,S,0.1,6,,,
S,2021-06-02T06:00:00Z,S,0.3,6,,,
S,2021-06-02T12:00:00Z,S,0,6,,,
S,2021-06-02T18:00:00Z,S,0.2,6,,,
S,2021-06-03T00:00:00Z,S,0.4,6,,,
S,2021-06-03T06:00:00Z,S,0,6,,,
S,2021-06-03T12:00:00Z,S,0,6,,,
S,2021-06-03T18:00:00Z,S,0,6,,,
S,2021-06-04T00:00:00Z,S,0,6,,,
S,2021-06-04T06:00:00Z,S,0,6,,,
S,2021-06-04T12:00:00Z,S,0,6,,,
S,2021-06-04T18:00:00Z,S,0,6,,,
S,2021-06-05T00:00:00Z,S,0.1,6,,,
S,2021-06-05T06:00:00Z,S,0.1,6,,,
S,2021-06-05T12:00:00Z,S,0,6,,,
S,2021-06-05T18:00:00Z,S,4,6,,,
S,2021-06-06T00:00:00Z,S,1,6,,,
S,2021-06-06T06:00:00Z,S,2,6,,,
S,2021-06-06T12:00:00Z,S,2,6,,,
S,2021-06-06T18:00:00Z,S,4,6,,,
S,2021-06-07T00:00:00Z,S,7,6,,,
S,2021-06-07T06:00:00Z,S,3,6,,,
S,2021-06-07T12:00:00Z,S,1,6,,,
S,2021-06-07T18:00:00Z,S,5,6,,,
S,2021-06-08T00:00:00Z,S,0.3,6,,,
S,2021-06-08T06:00:00Z,S,0,6,,,
S,2021-06-08T12:00:00Z,S,0,6,,,
S,2021-06-08T18:00:00Z,S,0,6,,,
S,2021-06-09T00:00:00Z,S,0,6,,,
S,2021-06-09T06:00:00Z,S,0,6,,,
S,2021-06-09T12:00:00Z,S,2,6,,,
S,2021-06-09T18:00:00Z,S,2,6,,,
S,2021-06-10T00:00:00Z,S,0,6,,,
S,2021-06-10T06:00:00Z,S,0,6,,,
S,2021-06-10T12:00:00Z,S,0,6,,,
S,2021-06-10T18:00:00Z,S,0.2,6,,,
S,2021-06-11T00:00:00Z,S,0,6,,,
S,2021-06-11T06:00:00Z,S,0,6,,,
S,2021-06-11T12:00:00Z,S,0,6,,,
S,2021-06-11T18:00:00Z,S,0.1,6,,,
S,2021-06-12T00:00:00Z,S,0,6,,,
S,2021-06-12T06:00:00Z,S,0,6,,,
S,2021-06-12T12:00:00Z,S,0,6,,,
S,2021-06-12T18:00:00Z,S,0,6,,,
S,2021-06-13T00:00:00Z,S,0,6,,,
S,2021-06-13T06:00:00Z,S,0.2,6,,,
S,2021-06-13T12:00:00Z,S,0,6,,,
S,2021-06-13T18:00:00Z,S,0,6,,,
S,2021-06-14T00:00:00Z,S,8,6,,,
S,2021-06-14T06:00:00Z,S,9,6,,,
S,2021-06-14T12:00:00Z,S,0.1,6,,,
S,2021-06-14T18:00:00Z,S,0.3,6,,,
S,2021-06-15T00:00:00Z,S,3,6,,,
S,2021-06-15T06:00:00Z,S,2,6,,,
S,2021-06-15T12:00:00Z,S,0,6,,,
S,2021-06-15T18:00:00Z,S,0.3,6,,,
S,2021-06-16T00:00:00Z,S,0.6,6,,,
S,2021-06-16T06:00:00Z,S,0,6,,,
S,2021-06-16T18:00:00Z,S,2,6,,,
S,2021-06-17T00:00:00Z,S,3,6,,,
S,2021-06-17T06:00:00Z,S,0.2,6,,,
S,2021-06-17T12:00:00Z,S,0.6,6,,,
S,2021-06-17T18:00:00Z,S,0.1,6,,,
S,2021-06-18T00:00:00Z,S,0.1,6,,,
S,2021-06-18T06:00:00Z,S,0,6,,,
S,2021-06-18T12:00:00Z,S,0,6,,,
S,2021-06-18T18:00:00Z,S,15,6,,,
S,2021-06-19T00:00:00Z,S,17,6,,,
S,2021-06-19T06:00:00Z,S,0,6,,,
S,2021-06-19T12:00:00Z,S,3,6,,,
S,2021-06-19T18:00:00Z,S,8,6,,,
S,2021-06-20T00:00:00Z,S,0,6,,,
S,2021-06-20T06:00:00Z,S,1,6,,,
S,2021-06-20T12:00:00Z,S,18,6,,,
S,2021-06-20T18:00:00Z,S,0,6,,,
S,2021-06-21T00:00:00Z,S,0.2,6,,,
S,2021-06-21T06:00:00Z,S,0,6,,,
S,2021-06-21T12:00:00Z,S,0,6,,,
S,2021-06-21T18:00:00Z,S,0,6,,,
S,2021-06-22T00:00:00Z,S,0,6,,,
S,2021-06-22T06:00:00Z,S,0,6,,,
S,2021-06-22T12:00:00Z,S,0,6,,,
S,2021-06-22T18:00:00Z,S,0,6,,,
S,2021-06-23T00:00:00Z,S,0,6,,,
S,2021-06-23T06:00:00Z,S,0,6,,,
S,2021-06-23T12:00:00Z,S,0,6,,,
S,2021-06-23T18:00:00Z,S,0,6,,,
S,2021-06-24T00:00:00Z,S,0,6,,,
S,2021-06-24T06:00:00Z,S,0,6,,,
S,2021-06-24T12:00:00Z,S,0,6,,,
S,2021-06-24T18:00:00Z,S,0.1,6,,,
S,2021-06-25T00:00:00Z,S,0.3,6,,,
S,2021-06-25T06:00:00Z,S,0,6,,,
S,2021-06-25T12:00:00Z,S,0,6,,,
S,2021-06-25T18:00:00Z,S,0,6,,,
S,2021-06-26T00:00:00Z,S,0,6,,,
S,2021-06-26T06:00:00Z,S,0,6,,,
S,2021-06-26T12:00:00Z,S,0,6,,,
S,2021-06-26T18:00:00Z,S,0.3,6,,,
S,2021-06-27T00:00:00Z,S,1,6,,,
S,2021-06-27T06:00:00Z,S,4,6,,,
S,2021-06-27T12:00:00Z,S,2,6,,,
S,2021-06-27T18:00:00Z,S,0,6,,,
S,2021-06-28T00:00:00Z,S,0.7,6,,,
S,2021-06-28T06:00:00Z,S,2,6,,,
S,2021-06-28T12:00:00Z,S,0,6,,,
S,2021-06-28T18:00:00Z,S,1,6,,,
S,2021-06-29T00:00:00Z,S,3,6,,,
S,2021-06-29T06:00:00Z,S,0,6,,,
S,2021-06-29T12:00:00Z,S,0,6,,,
S,2021-06-29T18:00:00Z,S,0,6,,,
S,2021-06-30T00:00:00Z,S,0,6,,,
S,2021-06-30T06:00:00Z,S,0,6,,,
S,2021-06-30T12:00:00Z,S,0,6,,,
S,2021-06-30T18:00:00Z,S,0,6,,,
S,2021-07-01T00:00:00Z,S,0.1,6,,,
S,2021-07-01T06:00:00Z,S,0,6,,,
S,2021-07-01T12:00:00Z,S,0,6,,,
S,2021-07-01T18:00:00Z,S,0,6,,,
S,2021-07-02T00:00:00Z,S,0.1,6,,,
S,2021-07-02T06:00:00Z,S,0,6,,,
S,2021-07-02T12:00:00Z,S,0,6,,,
S,2021-07-02T18:00:00Z,S,0,6,,,
S,2021-07-03T00:00:00Z,S,0.1,6,,,
S,2021-07-03T06:00:00Z,S,0,6,,,
S,2021-07-03T12:00:00Z,S,0,6,,,
S,2021-07-03T18:00:00Z,S,0,6,,,
S,2021-07-04T00:00:00Z,S,0.1,6,,,
S,2021-07-04T06:00:00Z,S,0,6,,,
S,2021-07-04T12:00:00Z,S,0,6,,,
S,2021-07-04T18:00:00Z,S,0,6,,,
S,2021-07-05T00:00:00Z,S,0.2,6,,,
S,2021-07-05T06:00:00Z,S,0,6,,,
S,2021-07-05T12:00:00Z,S,0,6,,,
S,2021-07-05T18:00:00Z,S,0.1,6,,,
S,2021-07-06T00:00:00Z,S,0.3,6,,,
S,2021-07-06T06:00:00Z,S,0,6,,,
S,2021-07-06T12:00:00Z,S,2,6,,,
S,2021-07-06T18:00:00Z,S,6,6,,,
S,2021-07-07T00:00:00Z,S,0.2,6,,,
S,2021-07-07T06:00:00Z,S,0,6,,,
S,2021-07-07T12:00:00Z,S,0,6,,,
S,2021-07-07T18:00:00Z,S,0,6,,,
S,2021-07-08T00:00:00Z,S,0.2,6,,,
S,2021-07-08T06:00:00Z,S,0,6,,,
S,2021-07-08T12:00:00Z,S,0.4,6,,,
S,2021-07-08T18:00:00Z,S,1,6,,,
S,2021-07-09T00:00:00Z,S,0.1,6,,,
S,2021-07-09T06:00:00Z,S,0,6,,,
S,2021-07-09T12:00:00Z,S,0,6,,,
S,2021-07-09T18:00:00Z,S,1,6,,,
S,2021-07-10T00:00:00Z,S,0,6,,,
S,2021-07-10T06:00:00Z,S,0.5,6,,,
S,2021-07-10T12:00:00Z,S,0,6,,,
S,2021-07-10T18:00:00Z,S,0,6,,,
S,2021-07-11T00:00:00Z,S,0,6,,,
S,2021-07-11T06:00:00Z,S,0,6,,,
S,2021-07-11T12:00:00Z,S,0,6,,,
S,2021-07-11T18:00:00Z,S,0,6,,,
S,2021-07-12T00:00:00Z,S,0,6,,,
S,2021-07-12T06:00:00Z,S,0,6,,,
S,2021-07-12T12:00:00Z,S,0,6,,,
S,2021-07-12T18:00:00Z,S,0,6,,,
S,2021-07-13T00:00:00Z,S,0,6,,,
S,2021-07-13T06:00:00Z,S,0,6,,,
S,2021-07-13T12:00:00Z,S,0,6,,,
S,2021-07-13T18:00:00Z,S,0,6,,,
S,2021-07-14T00:00:00Z,S,0.1,6,,,
S,2021-07-14T06:00:00Z,S,0,6,,,
S,2021-07-14T12:00:00Z,S,0,6,,,
S,2021-07-15T00:00:00Z,S,0,6,,,
S,2021-07-15T06:00:00Z,S,0,6,,,
S,2021-07-15T12:00:00Z,S,0,6,,,
S,2021-07-15T18:00:00Z,S,0,6,,,
S,2021-07-16T00:00:00Z,S,0,6,,,
S,2021-07-16T06:00:00Z,S,0,6,,,
S,2021-07-16T12:00:00Z,S,0,6,,,
S,2021-07-16T18:00:00Z,S,0,6,,,
S,2021-07-17T00:00:00Z,S,7,6,,,
S,2021-07-17T06:00:00Z,S,5,6,,,
S,2021-07-17T12:00:00Z,S,0,6,,,
S,2021-07-17T18:00:00Z,S,0,6,,,
S,2021-07-18T00:00:00Z,S,0.4,6,,,
S,2021-07-18T06:00:00Z,S,3,6,,,
S,2021-07-18T12:00:00Z,S,2,6,,,
S,2021-07-18T18:00:00Z,S,0.8,6,,,
S,2021-07-19T00:00:00Z,S,0.3,6,,,
S,2021-07-19T06:00:00Z,S,0.1,6,,,
S,2021-07-19T12:00:00Z,S,1,6,,,
S,2021-07-19T18:00:00Z,S,1,6,,,
S,2021-07-20T00:00:00Z,S,0.1,6,,,
S,2021-07-20T06:00:00Z,S,0.1,6,,,
S,2021-07-20T12:00:00Z,S,0,6,,,
S,2021-07-20T18:00:00Z,S,0,6,,,
S,2021-07-21T00:00:00Z,S,0,6,,,
S,2021-07-21T06:00:00Z,S,13,6,,,
S,2021-07-21T12:00:00Z,S,0.2,6,,,
S,2021-07-21T18:00:00Z,S,0,6,,,
S,2021-07-22T00:00:00Z,S,2,6,,,
S,2021-07-22T06:00:00Z,S,0,6,,,
S,2021-07-22T12:00:00Z,S,0,6,,,
S,2021-07-22T18:00:00Z,S,0.3,6,,,
S,2021-07-23T00:00:00Z,S,1,6,,,
S,2021-07-23T06:00:00Z,S,1,6,,,
S,2021-07-23T12:00:00Z,S,0,6,,,
S,2021-07-23T18:00:00Z,S,0,6,,,
S,2021-07-24T00:00:00Z,S,0,6,,,
S,2021-07-24T06:00:00Z,S,0,6,,,
S,2021-07-24T12:00:00Z,S,0.5,6,,,
S,2021-07-24T18:00:00Z,S,0,6,,,
S,2021-07-25T00:00:00Z,S,0.1,6,,,
S,2021-07-25T06:00:00Z,S,0,6,,,
S,2021-07-25T12:00:00Z,S,0,6,,,
S,2021-07-25T18:00:00Z,S,25,6,,,
S,2021-07-26T00:00:00Z,S,6,6,,,
S,2021-07-26T06:00:00Z,S,2,6,,,
S,2021-07-26T12:00:00Z,S,3,6,,,
S,2021-07-26T18:00:00Z,S,2,6,,,
S,2021-07-27T00:00:00Z,S,3,6,,,
